like_count,quote_count,reply_count,retweet_count,text,topic,sentiment
0,0,0,0,"Facebook 'failing' to tackle COVID-19 misinformation, study claims  - @ABC News https://t.co/6l6e37satW",conspiracy theories,neutral
5,0,0,1,"This is a cool paper. The title is MIGRATORY DISASTER IN THE MEXICO-UNITED STATES TRANSIT: CONTROL OF MIGRATION, RACISM AND COVID-19 by @Contreras_NL. There's an English version of the paper at the link as well. @SECMatASPA
@ASPA_DSJ

https://t.co/XWARm93pZK",other,neutral
0,0,0,0,Moderna Patent Uncovers Horrifying Contents Being Force Injected!!! https://t.co/d84amA6Uqz via @BitChute,vaccination,negative
37,3,8,20,"Writing off Older People
https://t.co/cEcRwsOoLn",vaccination,negative
0,0,0,0,"Government Warns 5 States, J&amp;K Of Rising Covid Cases Amid Omicron Fears https://t.co/ZK5MoN3yvY",pandemic ,neutral
2,0,0,0,GOOD MORNING #NYR FOR THE FIRST TIME SINCE BEFORE COVID WE HEADED TO THE GARDEN TONIGHT. LETS GOOOOOO,other,positive
0,0,0,0,"Test, Trace, Track, Treat mantra successful for Ghatne Village to be COVID-free. All prepared for the third wave. https://t.co/kcrccLg2sR via @bookofachievers 
#SaturdayMorning #SaturdayVibes #SaturdayThoughts #SaturdayMotivation #CovidVaccine #OmicronVarient #Omicronindia",testing,positive
3,0,0,1,"The government has outsourced its vaccine pass system onto hospo at zero cost, so remember to not shout at our staff 🙏",restrictions,neutral
0,0,0,0,Looking up Covid reinfection possibilities and found this suggested Google question. https://t.co/5b243Cutak,pandemic,neutral
0,0,0,0,‘America’s Got Talent’ contestant Jay Jay Phillips dead from COVID-19 at age 30; he was unvaccinated https://t.co/lHXP816mEJ,vaccination,neutral
6,0,0,0,"2nd Day of Booster Vaccination Drive
#ModernaBooster💉
#StopCOVID19Deaths🚫
#YourTitoNurse🐻‍❄️🐾💪🏻

Thank you @superbearph 👕🐻 https://t.co/p1RqP3qpgn",vaccination,positive
1,0,0,0,"Vax Mandates Will Disrupt Supply Chains Further, Truckers Warn https://t.co/17bcdDOjNt",restrictions,neutral
0,0,0,0,I thought Bron had COVID? 😂,covid,neutral
1,0,1,0,Does Joe Biden have Covid now? He sounded pretty sick during his speech today.,covid,neutral
9,0,1,0,"Classic ✊😂😂

Man in #Italy uses fake silicone arm to try to get #vaccine certificate https://t.co/wvFDr77UlY",vaccination,
10,0,7,0,I have bronchitis - not covid - but haven’t been to the doctors yet - do you think I could do a Telehealth appt? 😩,other,neutral
1,0,0,0,it’s been 5 sem breaks and covid is still here piss off,other,negative
0,0,8,2,Omicron variant detected in 5 of 12 California COVID-19 patients who attended Wisconsin wedding https://t.co/ScdxeY0STP,covid,neutral
0,0,0,0,LDH: First probable case of COVID omicron variant detected in Louisiana https://t.co/8YZOi6gEsn,covid,neutral
17,1,9,9,GPs scrapping health checks for over-75s to administer the jab blasted as 'age discrimination' https://t.co/7IKnPIyMPl,vaccination,negative
0,0,1,0,Democrats livid over GOP's COVID-19 attacks on Biden https://t.co/SMWJY5Q2z3 #SmartNews,other,neutral
2,0,1,0,"Excess mortality in #Russia since the #COVID pandemic's onset has now reached 986 093 people as of end-October, a study suggest based on Russian statistics data. 

Means it could hit a million with the November data. 

In the US, it was 894 504 as of end-November. https://t.co/b8QV6bmISq",pandemic,neutral
3,1,10,1,"Nicola Sturgeon insists she can’t rule out new Covid restrictions as Omicron cases rise

https://t.co/oZ2RtprsY3 https://t.co/nTtixi66CY",restrictions,neutral
1,0,0,0,£450bn in debt just for Covid in 18 months and this chap thinks it’s sustainable. https://t.co/xDiYKYgitq,other,negative
0,0,0,0,Why did I think Mccourty opted out for covid? He totally didn't... did his brother?,other,neutral
2,0,0,1,"The Springfield &amp; Central Illinois African American History Museum offers a look at local citizens &amp; cultural events. COVID-19 closed exhibits &amp; cut revenue. “B2B came just in time to pay our bills &amp; get things back in order,” said Pres., Carolyn Farrar. https://t.co/UExvgHcQOe https://t.co/WAJk530exO",other,neutral
6,0,0,2,If only there was a vaccine for stupidity. https://t.co/oC1CiKm7ob,vaccination,negative
0,0,0,0,"Record #COVID-19 #coronavirus incidences reported in New Hampshire ... 

| #NewHampshire | #SARSCoV2 | #infections | #publichealth | #pandemic | #NewEngland | Via @seacoastonline 

https://t.co/XyrIps6i8L",pandemic,neutral
0,0,0,0,Then start supporting the vaccination…… https://t.co/zvVgA5hrcc,vaccination,positive
3,0,0,1,REPORT: Facebook sold ads comparing Covid vaccines to Holocaust - Insider Paper https://t.co/hwv31nP4EV,vaccination,negative
0,0,0,0,"Critically ill COVID patients are at risk of thromboembolic complications - could therapeutic-dose heparin improve outcomes?

Check out this great new review

https://t.co/hBhHS9AHXb

#Medtwitter #FOAMed #ICU #intensivecare #COVID19 #COVID https://t.co/uDesyph1iR",other,positive
1,0,0,0,The Philippines reported 544 coronavirus infections on Friday — the 10th straight day that cases fell below a thousand — bringing the total to 2.83 million. https://t.co/24lgFdnHRu,pandemic,neutral
1,0,2,1,"Dr. Anthony Fauci said studies suggest booster shots could give cross protection against a “wide range” of Covid variants, but noted it has not been proven yet. https://t.co/XId3JaTHmC",vaccination,neutral
2,0,0,1,"Having run out of options, Hidalgo County started using a public park to isolate COVID-positive migrants. The temp facility is still in place, but with fewer people. https://t.co/qOUrB16BYz",other,neutral
10,0,0,0,"I don’t know if this holds up in a criminal court of law standard, but the guy testing positive before, ducking a test while having visible symptoms at the debate, then going to the hospital 4 days later, probably had Covid. https://t.co/oSzVPzDjEO",covid,negative
3,0,0,2,Canada Buying Up to 1.5 Million Courses of Oral Antiviral Drugs to Fight #COVID19 https://t.co/x2XYsQ99K6 https://t.co/5DERAbtddo,other ,neutral
7,0,2,0,"The City of Little Rock is hosting vaccine clinic on Saturday, Dec. 4. Arkansans coming for their first dose of the vaccine will get a $50 Visa gift card from the city, while those coming for the second dose will receive $100. https://t.co/wOTHhFRMb6",vaccination,neutral
0,0,1,0,Justin Trudeau says he knows kids are excited and eager to get the COVID vaccine as soon as they turn 5 https://t.co/rxg1boAO2g via @twitchyteam,vaccination,neutral
0,0,0,0,"Congressman DimWit @RepMattGaetz advocating for people to get COVID - a deadly disease for many, rather than getting the vaccine. 

No doubt - he IS vaccinated. How down right stupid. #criminalnegligence https://t.co/cIRycJInAJ",vaccination,negative
0,0,0,0,"Yes, very unfortunate for all of us who have experienced it throughout our life times. However, UNLIKE COVID, cancer is not contagious, you #}{&gt; https://t.co/8SGEMtnS5S",conspiracy theories ,negative
0,0,0,0,Don't leave out Moderna. https://t.co/yV9xyDGTG5,vaccination,negative
1,0,1,3,"OPRF Explains Decision to Cancel Sports, Activities After School Saw COVID Uptick https://t.co/QGeU79jAO1",restrictions,neutral
2,0,0,2,"Doctors tried to get me to take these biologics for years. How can anyone trust the medical establishment, @US_FDA
@FDA, or @pfizer? Good luck with any vaccines, medicine, or really, anything, that comes from these organizations. 
https://t.co/1cinmBGJIP",vaccination,negative
1,0,0,0,I’ve chosen vaccination.  I’m still pro-Liberty and anti-tyranny.  Masks appear to serve only as virtue signals and vaccines have downsides but protect ONLY the vaccinated.  Wannabe tyrants need reformation. https://t.co/4Pe65eHJDp,vaccination,negative
2,0,0,0,"SHIELDING - relocating high risk people to green zones. 

I am OK with moving the vaccinated away from the purebloods. 

After all, it is the vaccinated who are transmitting their mRNA bio weapons onto others. 

Pfizer calls it OCCUPATIONAL EXPOSURE. https://t.co/5Avb9KYda4",vaccination,negative
0,0,0,0,🇪🇺 EU COMMISSION PRESIDENT CALLING FOR MANDATORY VACCINATIONS FOR THE EU IS A WHORE FOR PFIZER'S CEO 💉🚫 https://t.co/oqe0zE01nd,restrictions,negative
1,0,0,0,"Why are people still wearing masks under noses, especially in places where masks are not required? #covid  #mystery",restrictions,negative
0,0,0,0,"this lady was clean for 13 years..covid-19 came &amp; shut down all her support programs, etc.
she died from an OD on $5 worth of drugs. bruh😥😪",restrictions,negative
212,13,11,56,"Well done @DonnellyStephen on calling out the two-faced nature of many #SocDems especially Dep Shortall when it comes to Covid 19. 

Running with the hare and hunting with the hound. https://t.co/akzbi8bOsV",other,negative
6,0,0,0,"Covid update at a glance: December 04 , 2021

Read more: https://t.co/IJIQ7QOrYx

#dhakatribune #breakingnewsbreakingbarriers #covidupdates #covid19. https://t.co/V3TscIvjeq",pandemic,neutral
0,0,0,0,3rd military medical team sent to Michigan amid COVID surge https://t.co/536MpuXSTO,other,neutral
4,0,0,0,I just found out that the sweetest elderly lady in the church I grew up in is in the hospital with covid pneumonia &amp; a former coworker's brother- in-law who is 40 is also on a vent with covid pneumonia. This isn't over folks. Please get vaxed &amp; wear a mask.,covid,neutral
0,0,1,1,Nurse charged with making fake COVID-19 vaccine cards https://t.co/45QsLJsEYH,vaccination,neutral
16,0,4,2,Nurse charged with making fake COVID-19 vaccine cards https://t.co/4wfQYiVxii,vaccination,neutral
0,0,0,1,Nurse charged with making fake COVID-19 vaccine cards https://t.co/tGq7vwfl4j,vaccination,neutral
0,0,0,0,Here’s a look from @EverydayHealth at COVID-19 home tests you can buy at the drugstore and why you might want to stock up — even if you’re vaccinated — this holiday season. https://t.co/fRiHOF98vJ,testing,positive
72,0,1,1,[COVID is fun yay] please stay safe everyone https://t.co/nvH3FHSkSe https://t.co/XYuWjzO4m7,other,positive
1,0,1,0,"What a bunch of unmitigated jerks, ruining the first proper game these kids have been able to have in 3 months. Mandate protesters force kids' cricket match to be abandoned  https://t.co/CEQpo9dCFt",restrictions,negative
0,0,0,0,"My mother died from the “vaccine”, little blood clots all through her body all of a sudden. https://t.co/06MZvYD7er",vaccination,negative
0,0,0,0,LISA IS NOW COVID FREE! 🤧🥺❤️ https://t.co/yJ7jqTHhws,covid,positive
0,0,0,0,well found out my step brothers got Covid 😷 glade I got my shots earlier this year baby 👏,vaccination,positive
0,0,0,0,COVID-19: More than one million people book booster jab appointment in less than a week | UK News https://t.co/v9ZJZa3PMX,vaccination,neutral
0,0,1,0,Travel restrictions we are coming with RT PCR from arrival country. The report is just 20 hours old the stoping people for 4-8 hours in this situation is insane. Please review. Kids old people. @DelhiAirport @HardeepSPuri @JM_Scindia @narendramodi Please Help don't spread COVID. https://t.co/TMa9qBsYsv,restrictions,negative
2,0,1,0,Just because you are against the government forcing people to get an experimental vaccine doesn’t mean you are “anti vax” or that you “don’t believe in science”,vaccination,neutral
0,0,0,0,Dead Doctors Don’t Tell Truth: Who Murdered Covid Vaccine Whistleblower in Germany? https://t.co/uCVgkhZF3Z,conspiracy theories,neutral
0,0,0,0,Stranded Canadian field hockey team’s travel plans stalled by shifting COVID-19 rules https://t.co/Nmv5hPdeHp,restrictions,neutral
0,0,0,0,"This is how it looks with the #vaccination and  #vaccinationrequirement
by politicians and members of parliament - they stick
the certificates themself. 
Do you think only in Austria ⁉️🤣🤣

@Kirchmeier_IGH 
@ICC https://t.co/kz8SxeeA81
@reitschuster 
https://t.co/3LygC2PTud",vaccination,neutral
0,0,0,0,"A woman in her 20s who had traveled out of state is the 1st known case of the #OmicronVarient detected in Massachusetts, the state Department of Public House announced Saturday. COVID-19 case numbers are also on the rise in #gloucesterma 
#WearADamnMask
https://t.co/AXhdyXUwFO",covid,neutral
0,0,0,0,"I hope whoever wrote this headline has been getting their TDAP boosters every ten years at the least lmao. You should already be getting boosters other than the covid vaccine, question answered. You guys should pay me instead of whoever wrote this stupid headline 😂 https://t.co/KrgK47v85Q",vaccination,positive
619,5,11,90,"The fear many American parents have about their young children contracting Covid-19 is really sad to see and not healthy. Swedish children -- from kindergarten to 16 -- have been attending school unmasked the entire pandemic, including March 2020. Compulsory attendance.",other,negative
1,0,0,0,"L.A. County Reports 20 New Covid-19 Deaths And 2,307 New Positive Cases https://t.co/u75fGCydix",pandemic,neutral
1,0,0,0,"Things I learned today, Google maps has a covid tracker layer https://t.co/RVntIyFDdf",conspiracy theories,neutral
0,0,0,0,"Cui bono, in Latin, means ‘to whom is it a benefit?’, or more colloquially ‘who benefits? The COVID-19 ‘Conspiracy’ https://t.co/IdyHTjC2cP",conspiracy theories,neutral
1,0,0,0,"L.A. County Reports 20 New Covid-19 Deaths And 2,307 New Positive Cases https://t.co/6LXliXeupC",pandemic,neutral
0,0,0,0,Strictly stars will now miss out on final if they catch Covid #englishheadline #Strictly #stars #final #catch #Covid https://t.co/5lEQfImTfs,restrictions,neutral
0,0,0,0,"Documents Reveal Biden Admin Not Fighting for a Covid Vaccine Patent Waiver, Despite Public Statements - In These Times

Lies lies and more lies 
Another trump  https://t.co/NvqcI6OzTV",vaccination,negative
